UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
28680,73632,"Sidmouth, Devon",27-03-2020,Sid Vale food bank appeals for donations as coronavirus pushes up demand https://t.co/fi3H3KYxza @sidmouthherald #Coronavirus #Sidvale #Foodbankappeal https://t.co/LLVesMTSDj,Negative
28681,73633,Australia,27-03-2020,"Sugar prices have been undermined by the #coronavirus crisis, but Rabobank does not foresee a major impact on 2019/20 global #sugar consumption. #RaboResearch @clack_charles 
https://t.co/5c9f8YkVBC",Negative
28683,73635,"Kifissia, Athens, Greece",27-03-2020,"Felt like being in a dystopian movie going to the supermarket today. A number to get in, wearing gloves, so little ppl and at a distance from each other, giant panes in front of the cashiers'. Life in #lockdown #Greece #Coronavirus #Covid19",Positive
28684,73636,London and Hertfordshire,27-03-2020,"A telegraph placement for our client this morning! #HappyFriday

Thousands of new jobs advertised to meet #coronavirus demand: which sectors are hiring? 

? https://t.co/idRBUBbqnL",Negative
28686,73638,JAIPUR,27-03-2020,"Don't leave any opportunity for future business. We, at SWIL, are determined to serve you professionally.

Join RetailGraph's 45 Days Free Trial - an ideal Software solution for the Supermarket Business.

#supermarketsoftware #lockdown #swilsoftware #retailgraph #coronavirus https://t.co/JvpCsCLvLz",Extremely Positive
28688,73640,"Houston, TX",27-03-2020,#coronavirus great example on how to be safe with the grocery store and take out food  https://t.co/ZjC6OsyOZs,Extremely Positive
28690,73642,Chicago,27-03-2020,Just your friendly neighborhood socially distanced grocery store. #staysixfeetback #socialdistancing #newnormal #safe #healthy #flattenthecurve #covid19 #coronavirus https://t.co/FErKgf9koP,Positive
28691,73643,Global,27-03-2020,A surge in online sales as a result of store closures and quarantines imposed during the #coronavirus outbreak has given further urgency to Chinese hypermarket operators' developing e-commerce efforts. (Photo: AP) https://t.co/FfDTkUt950 https://t.co/Mk9yxfvJRU,Negative
28692,73644,"Singapore, Asia",27-03-2020,#Singapore's state-controlled supermarket NTUC Fairprice and other major grocery retailer - Cold Storage has been unable to fulfill delivery for 2 weeks in a row showing lapses in the system even before the #Coronavirus crisis. #COVID19 #COVID2019 #ecommerce https://t.co/PhF96eUODg,Negative
28693,73645,NY,27-03-2020,"All of midtown cheering on our every day heroes! Health care workers, delivery teams, grocery store clerks, stock room workers. We love you! I??NY #CoronaLockdown #coronavirus #newyorklockdown #NewYorkTough @NBCNewYork @NBCNews @maddow https://t.co/aScb49kolu",Extremely Positive
28694,73646,Bettendorf,27-03-2020,SENIORS GRANDPARENTS The Republican Party and I call upon you Join the DIE FOR THE DOW movement Go to work Raise our stock prices Help us Make America Young Again,Positive
28695,73647,UK,27-03-2020,Help stop the spread while shopping in our stores https://t.co/iFXWhKBZxM,Positive
28696,73648,England,27-03-2020,VIDEO : Keep calm and carry on! A woman in England ??????? is told to leave her local supermarket after she attempts to do her shopping from inside a giant inflatable Zorb. https://t.co/3O6IqlyDm9 #UK ?? #coronavirus #lockdown #panicbuying #clapforourcarers #ChinaVirus #BorisJohnson,Positive
28697,73649,"Vancouver, British Columbia",27-03-2020,"Take a look at the #COVID19  resiliency of the tiny town of Wilton UK who morphed their closed down pub into a grocery store~""While it would appear that losing amenities would lessen community contacts, in this case it appears to have strengthened them.""
https://t.co/jJV1WWu4W4",Positive
28699,73651,Australia,27-03-2020,"#Oil demand across the world has plunged as the #Coronavirus pandemic weighs on the #market, but also as Russia and Saudi Arabia feud over prices https://t.co/iIPnv5kWL1",Negative
28700,73652,UK,27-03-2020,"Retailers such as @nextofficial, @riverisland and @MossBros have temporarily closed their online shopping services. Huge credit to them for putting the safety of their employees first.

#Retail #RetailHeroes #shopping #onlineshopping
#coronavirus 

https://t.co/8mAUuWRegF",Extremely Positive
28701,73653,"North West, England",27-03-2020,What implications will the outbreak have on house prices amp how could this affect homeowners amp people looking to buy or sell property during this period of uncertainty,Negative
28705,73657,S A V A N N A H,27-03-2020,"In case you missed it:

""Grocery store throws away $35K of food after woman purposefully coughs on it""

https://t.co/1jG8NBB5Q8
#COVID #COVID19 #coronavirus #coronavirusoutbreak #CoronaVirusUpdate #pandemic #stayhome",Negative
28706,73658,Toronto,27-03-2020,confirms an employee has tested positive for 19 at Weston amp Rutherford location,Positive
28707,73659,,27-03-2020,"#brjl203 #brjl309 #dodgemojo Good interview; especially second question &amp; response, dispelling fears many people have: can you get #coronavirus by touching items at grocery store? Is it safe to get deliveries from Amazon? https://t.co/5ducupvrfH
@TheDailyShow",Positive
28708,73660,Switzerland,27-03-2020,Online shops Migros &amp; Coop are saturated..no order possible till the 18.03..How many times per week will you have to go out for shopping?  #Coronavirus #CoronaInfoCH #Suisse #Svizzera #poll #Umfrage #Schweiz #COVID2019,Negative
28710,73662,,27-03-2020,"VIRUS THREAT ARREST: Police Arrest Margaret Cirko, 35, after she told shoppers inside a grocery store that she ""had the virus"" before allegedly coughing on food on purpose, forcing the store to throw out an estimated $35,000 worth of goods. #coronavirus #Trustedblog1 https://t.co/dvQEnYz5Qg",Extremely Negative
28711,73663,,27-03-2020,"Hold the door: So the grocery store H-E-B knew in JANUARY the #coronavirus pandemic was coming, were communicating w/ China, &amp; were running tabletop exercises, and the Trump admin was asleep, absent, knew nothing?

How much more incompetence can one take?  https://t.co/1cYpnq5HTZ",Negative
28712,73664,,27-03-2020,#Gold Prices Steady Despite Increased #Coronavirus Stimulus Hopes $GLD $OIL https://t.co/AlSbVlrpbg,Negative
28713,73665,,27-03-2020,@piersmorgan @DailyMailUK @MailOnline @TheSun @DailyMirror @Telegraph @Independent @thetimes #COVID2019 #coronavirus Very difficult times No excuse 4 #Profiteering particularly when Xmas every day 4U! Shame on U @waitrose &amp; all other supermarkets 4 in,Extremely Negative
28714,73666,,27-03-2020,Haggles Prices While the Kills,Negative
28716,73668,"Washington, DC",27-03-2020,UN warns of global food shortage caused by coronavirus measures: report https://t.co/isT9eD6HjE https://t.co/d4PzpkPjMR,Negative
28717,73669,,27-03-2020,"We sat down with John ""The Goldfish Guy"" Molnar.
He is a consumer packaged goods distributor and has been experiencing huge surges in his business during this #coronavirus pandemic.

Do you know how many goldfish are produced each year?

Episode dropping soon. 
#goldfishgod https://t.co/CXB6nams8o",Positive
28718,73670,,27-03-2020,We sell certified N95 &amp; disposable masks at very reasonable prices Free shipping worldwide.Please check us out https://t.co/vcIhxNcEpo register with code: LYN888 to get $5 cash coupon which you can use for your order #Corona #Covid19Out #coronavirus #mask #facemasks #N95 #COVID19 https://t.co/vlPWTOWF1y,Extremely Positive
28719,73671,"Redding, CA",27-03-2020,"Woman intentionally coughs on grocery storeÂs food Â so store is forced to throw away $35,000 in wasted items - TheBlaze  Geez, she should be arrested and fined!  #coronavirus  https://t.co/mXC185Yd6O",Extremely Negative
28720,73672,India,27-03-2020,"Do you know what's moving the market prices? Here's an Insightful Content that helps you to understand...

https://t.co/HBkgoCwcEn

#priceaction #StockMarketCrash2020  #Nifty50 #NIFTYFUTURE #niftybees #banknifty #Gold #Crypto  #Forex  #coronavirus https://t.co/4ntIMafPT4",Positive
28721,73673,"Seoul, Republic of Korea",27-03-2020,"Global #ginger prices have risen as #Chinese supply became unstable due to the #coronavirus, #COVID19. Prices in #SoutheastAsian &amp; #MiddleEastern countries have gone up and will stabilize depending on how fast Chinese exports resume to its previous state
https://t.co/30KZ5OLHsM",Negative
28722,73674,NY,27-03-2020,"@AngelaLynneK @tttinkerbellll I hear a lot about the risks of being a medical provider for  #coronavirus patients or first responders police/fire. What about grocery store workers?They donÂt have masks, gloves or hand sanitizer, make minimum wage and sti",Negative
28723,73675,"California, USA",27-03-2020,"Supermarket forced to toss out $35,000 of food woman coughed on in ÂtwistedÂ coronavirus prank: Reports #coronavirus #crime https://t.co/sa9PBwTnJ4 via @crimeonlinenews",Negative
28725,73677,"Lagos, Nigeria",27-03-2020,"Prices Of Foodstuffs Surge Over Panic Buying 
Credit : Channels
For latest Nigerian videos visit https://t.co/mIJ8Fx4o78
#viewnaija #news #covid19 #coronavirus #Kits #traders #business #Lagosstate #Government https://t.co/YrzPk62y8p",Negative
28726,73678,Australia,27-03-2020,"Seeing these #coronavirus curves slowly heading inexorably northwards kinda mimics the prices lately of certain non grocery lines at a 24 hr Fruit &amp; Veg merchants outlets here in Perth I reckon

Or I might be imagining things...
????

#justanotherdayinWA",Positive
28728,73680,,27-03-2020,Rent prices for one bedroom apartments are outrageous in GTA. Most tenants are paying $1500 plus  Government should not allow this. @fordnation #RentStrike2020 #RentFreezeNow #rents #coronavirus #tenants https://t.co/ccBKtOHU5v,Negative
28730,73682,,27-03-2020,"Whether you are at home, office,or outside hygiene is a big part of your day. The Zoe Hand Sanitizer comes in a 60ml portable bottle and has a sterilization rate of upto 99.99%! Get yours now at any leading supermarket in Kenya! #corona #Covid_19 #CurfewinKenya https://t.co/3q4bbIqDU1",Positive
28731,73683,"Hermitage, PA",27-03-2020,Throughout the last few weeks my wife has working insanely hard. Working 50+ hrs in a grocery store to keep up with COVID-19 madiness is unimaginable. So much love and respect for her. Show some respect to retail workers next opportunity you get. #coronavirus,Extremely Positive
28732,73684,,27-03-2020,Can cars go on sale like airplane ticket prices? IÂm trying to get a new ride #coronavirus,Positive
28733,73685,,27-03-2020,"Ghmc Mobile Auto selling vegetables at Rythu Bazar Prices  at Sai Baba Colony , Sharadanagar, for making local residents stay at their houses in the Lockdown period and fight against CoronaVirus.
#mobile_auto
#vegetables
#coronavirus. https://t.co/jkSnXocehb",Negative
28734,73686,Yay Area!,27-03-2020,"Hopefully they slap her with a felony for terrorizing folks! A woman played a ""twisted prank"" at a Penn grocery store by purposefully coughing on about $35Kworth of food, which had to be thrown out, the supermarket said, NBC News reported. https://t.co/pAkGJje0lA #coronavirus",Negative
28735,73687,BKNY,27-03-2020,".@BBCNuala @BBCOS,could U ask your expert guests whether #COVID19 #coronavirus can be transmitted via breaks in the skin? I'm a florist at a supermarket,always have loads of cuts,nicks&amp; abrasions. Our dept is closed for now,so we help w/ bagging, checking etc. can virus get thru?",Positive
